"";"id";"name";"country";"gwno";"continent";"origin";"purpose_text";"size";"organization";"reason_membership";"headcount_high";"other";"location";"accuracy_formed";"headcount_low";"weapon_training";"party_id";"other_connection";"accuracy_dissolved";"treatment_civilians";"name_assigned";"reference_meta";"termination";"last_activity";"date_formed";"year_formed";"month_formed";"day_formed";"date_terminated";"year_terminated";"month_terminated";"day_terminated";"year_terminated_alt";"purp_protect_institutions";"purp_protect_leader";"purp_protect_border";"purp_protect_property";"purp_protect_security";"purp_intimidate_ethnic_religious";"purp_destabilise_neighbour";"purp_intelligence";"purp_intimidate_civilian";"purp_anti_crime";"purp_intimidate_opposition";"purp_fight_insurgents";"member_ethnic";"member_religious";"member_ideology";"member_village_rural";"member_urban";"member_security_forces";"member_mercenary";"member_unemployed";"member_adolescent";"member_former_rebel";"member_children";"member_ex_soldier";"member_party_activist";"member_criminals";"member_worker";"member_foreign_national";"member_student";"member_peasant";"link_person";"link_party";"link_state_institution";"link_unclear";"link_subnational_gov";"link_military";"govcreator_other";"govcreator_unclear";"govcreator_person";"govcreator_subnational";"govcreator_party";"govcreator_military";"govcreator_state_institution";"rel_benefit_knowledge";"rel_benefit_local_presence";"rel_benefit_local_support";"rel_benefit_faster_mobil";"rel_benefit_cheaper_mobil";"rel_benefit_deniability";"rel_benefit_coup_proof";"rel_benefit_use_violence";"rel_benefit_loyalty";"violencetype_kidnap";"violencetype_kill";"violencetype_beat";"violencetype_torture";"violencetype_sexual";"target_civilian";"target_criminal";"target_immigrant";"target_govcritic";"target_rebel";"target_unclear";"target_ethnic";"target_military";"target_aidworker";"target_pko";"target_foreigner";"target_pgm";"target_religious";"target_journalist";"target_peasant";"target_foreign_military";"target_student";"termtype_disarmed";"termtype_gov_change";"termtype_border_change";"termtype_pgm_defect";"termtype_gov_defect";"termtype_integrate";"termtype_unclear";"support_gov";"support_corporation";"support_land";"support_self";"support_loot";"support_unclear";"support_military";"support_foreign_gov";"support_drugs";"support_crime";"support_foreign";"support_village";"sponsor_US";"sponsor_Canada";"sponsor_Cuba";"sponsor_Argentina";"sponsor_UK";"sponsor_France";"sponsor_Germany";"sponsor_Russia";"sponsor_Nigeria";"sponsor_Kenya";"sponsor_Tanzania";"sponsor_Ethiopia";"sponsor_Angola";"sponsor_South_Africa";"sponsor_Libya";"sponsor_Iran";"sponsor_Iraq";"sponsor_Syria";"sponsor_Israel";"sponsor_Saudi_Arabia";"sponsor_Qatar";"sponsor_UAE";"sponsor_N_Korea";"sponsor_Vietnam";"sponsor_Australia";"ethnicmember01";"gwgroupid_m01";"ethnicmember02";"gwgroupid_m02";"ethnicmember03";"gwgroupid_m03";"ethnicmember04";"gwgroupid_m04";"gwgroupid_p01";"ethnicpurpose01";"gwgroupid_p02";"ethnicpurpose02";"gwgroupid_p03";"ethnicpurpose03";"gwgroupid_t01";"ethnictarget01";"gwgroupid_t02";"ethnictarget02";"gwgroupid_t03";"ethnictarget03";"predecessor_id01";"predecessor01";"predecessor_id02";"predecessor02";"successor_id01";"successor01";"successor_id02";"successor02";"prior_ucdp01";"prior_ucdp02";"post_ucdp01";"post_ucdp02";"government_relation";"gov_formed";"gov_trained_equipped";"shared_info_ops";"shared_personnel";"pmc";"prior_group";"prior_armed";"prior_rebel";"post_rebel";"primary_mem";"alt_primary_mem";"info_ethnic_mem";"info_ethnic_targ";"info_ethnic_purp";"members_paid";"members_coerced";"members_killed"
"11";15;"United Liberation Movement for Democracy - Johnson (ULIMO-J)";"Liberia";450;"Africa";"This group began as a reaction to the civil war, which started in 1989. The group was made up of the Krahn tribe. In 1994 it splintered from the ULIMO faction under Johnson, which was created in 1991 in Sierra Leone, versus ULIMO-K led by Kromah. The group was pro-government whilst their leader was a part of the transitional ruling council, the government of Liberia between September 1995 and 1996.";"The militia was used to fight rebel groups during the civil war, such as the National Patriotic Front of Liberia (NPFL) or the Lofa Defence Force.";"";"The militia was led by Johnson and described as poorly ruled with dissatisfied fighters and internal divisions. There were difficulties controlling it and senior commanders eventually removed Johnson as leader.";"Members were drawn from ethnic Krahn members of ULIMO.";8000;"";"small parts of Bomi, Cape Mount, Margibi";"mo";NA;"Members were former soldiers of the Armed Forces of Liberia and therefore trained by the government.";".";"many members were part of the armed forces before the 1989 coup.";"mo";"The PGM was accused of committing human rights violations.";0;"Wikipedia. “United Liberation Movement of Liberia for Democracy” https://en.wikipedia.org/w/index.php?title=United_Liberation_Movement_of_Liberia_for_Democracy&oldid=706650046";"This group ceased to be pro-government when their leader was thrown out of the interim government";1996;1995-09-01;1995;9;1;1996-03-01;1996;3;1;1996;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";695;NA;695;NA;1;1;2;1;1;1;2;2;2;2;1;0;1;3;3;1;1;0
"12";16;"United Liberation Movement for Democracy - Kromah (ULIMO-K)";"Liberia";450;"Africa";"This group was formed around 1989 to 1991 at the outbreak of civil war as the United Liberation Movement for Democracy by former Liberian government officials and army officers. It became known as ULIMO-K when one faction split under the leadership of Johnson and formed a separate group, ULIMO -J. We consider the group being pro-government when its leader became part of the interim transitional ruling council with 5 other warlords in august 1995.";"The militia was used to fight rebels during the civil war. They also fought the rival ULIMO-J faction.";"";"The militia was led by Kromah, who consulted with the president.";"Membership based on Mandingo ethnicity.";12000;"This group fought alongside National Patriotic Front of Liberia against the ULIMO-J militia uprising (March/April 1996). The group (ULIMO) was initially formed in Sierra Leone in 1991. It comprised former Liberian government officials and army with allegiance to the former President Doe who was ousted in the 1989 coup. It was accused of using child soldiers.";"north-western Lofa, parts of Bomi and Cape Mount";"mo";NA;"";".";"";"mo";"The PGM was accused of human rights violations and of terrorising the population.";0;"Wikipedia. “United Liberation Movement of Liberia for Democracy” https://en.wikipedia.org/w/index.php?title=United_Liberation_Movement_of_Liberia_for_Democracy&oldid=706650046";"The group disarmed in August 1996; disarmament seemed to have been a precondition for the elections. Leader Kromah lost in the Presidential election of July 1997 and group ceased to be pro-government.";1996;1995-09-01;1995;9;1;1996-08-02;1996;8;2;1996;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";696;NA;696;NA;1;1;1;1;1;1;2;2;2;2;1;0;1;3;3;1;1;0
"13";19;"Battalion 64";"Ghana";452;"Africa";"The PGM was established by former President Rawlings in 1999 as an armed force to curb political opposition and to check on the regular armed forces.";"The battalion was used by Rawlings to protect himself from opposition, within the population and the military.";"No information.";"Although they were closely linked to the regular armed forces, PGM members did not accept the army’s organizational structures. The battalion was described as an elite force.";"No information.";NA;"Also known as: Unit 64, The 64 Regiment, 64 Battalion unit, June Fourth Battalion, Commandos, 64 Reserve Battalion";".";"yr";NA;"No information.";".";"";"dy";"No information.";0;"Check PGMD for evidence.";"The group ceased to be pro-government in January 2001 when the opposition took power. The group stayed on the fringes of the army until it was absorbed into the regular forces around 2004.";1999;1999-01-01;1999;1;1;2001-01-07;2001;1;7;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;1;NA;NA;1;0;0;3;3;3;2;1;0
"14";20;"Association of Committees for the Defence of the Revolution";"Ghana";452;"Africa";"The Committees for the Defence of the Revolution were integrated into the ACDR and the different CDR seized to be active.";"The militia’s objective was to secure Rawlings’ and his party’s power.";"No information.";"The association is closely linked to the regular armed forces. Militia members were reported to be members of the military. The PGM was linked to the National Democratic Congress party of former President Rawlings.";"Members were former members of the Committee for the Defense of the Revolution.";NA;"";"nationwide, Ashanti, Accra";"yr";NA;"The PGM owned automatic rifles.";".";"";"dy";"The militia targeted and killed opposition protesters. Supreme Court judges were murdered by militia members.";0;"Check PGMD for evidence.";"The ACDR were associated with the military. When John Agyekum Kufuor took over from Rawlings on 7 January 2001, he ruled that the ACDR would not be tolerated in the Ghana Armed Forces.";2001;1995-05-15;1995;5;15;2001-01-07;2001;1;7;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"Committee for the Defence of the Revolution";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;2;2;1;1;2;0;3;3;3;2;1;0
"15";21;"Committee for the Defence of the Revolution";"Ghana";452;"Africa";"The group was formed as an interim committee and was held responsible for the supply and distribution of fuel and essential goods. In November 1984 the Committees of the Defence of the Revolution integrated the Workers’ Defence Committee and the People’s Defence Committee.";"In 1982, President Rawlings announced plans to create local defense committees that were supposed to secure his hold to power. Militiamen were supposed to conduct patrols in neighborhoods and to curb political dissent.";"No information.";"The CDR carried out joint operations with the regular armed forces. According to the sources, the CDRs have local chapters that are active in their neighborhood and carry out their local operations.";"No information.";NA;"";".";"yr";NA;"The CDR received training in order to assist border guards during their patrols.";".";"";"yr";"During elections in 1992, the CDR was used to suppress political opposition and to intimidate the population.";0;"Check PGMD for evidence.";"The group evolved into ACDR following the elections in 1992. After that date there is no more evidence of this group being active.";1992;1984-01-10;1984;1;10;1993-01-01;1993;1;1;1993;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";20;"Association of Committees for the Defence of the Revolution";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;1;NA;NA;1;3;0;3;3;3;1;1;0
"16";23;"Civil Defense Organization";"Ghana";452;"Africa";"The Civil Defense Organization (CDO) was created in the early stages of Rawlings’ regime in 1984 to support the police and army in their operations. The militia acted as law enforcing organization and in close coordination with the police and military.";"The CDO was created by Rawlings’ Provisional National Defense Council to support the armed forces and other law enforcing institutions in their operations.";"No information.";"The militia was led by Brigardier Ken Addy who commanded the militiamen. In 1998, Alex Antwi, a former Lieutenant-Colonel, became the new militia leader. The Civil Defense Organization carried out joint operations with the regular armed forces and the police. The CDO was strongly linked to the Ghanaian Provisional National Defense Council headed by former President Rawlings.";"Initially, Rawlings planned to have a militia with a diverse group of people. Eventually, the militia was comprised of unemployed Ghanaians who joined for personal benefits.";NA;"Revolutionary organ loyal to the P(NDC) government";"nationwide, Tema";"yr";NA;"Members of the CDO received arms by the government to carry out their law enforcement tasks in coordination with the police and military.";".";"";"dy";"Although the CDO’s main task was to enforce laws, there are also sources reporting that militia members target civilians indiscriminately and use their weapons to kill civilians.";0;"Check PGMD for evidence.";"In 1992, the National Patriotic Party called for the demobilization of the CDO in order to participate in elections. In 2001, during Ghana’s democratic transition and a change in government, members of pro-government militias, including the CDO members, had to hand over their weapons and were disarmed.";1992;1984-06-26;1984;6;26;2001-01-07;2001;1;7;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;1;NA;NA;1;8;0;3;3;3;2;1;0
"17";24;"Progressive Voluntary Organization";"Ghana";452;"Africa";"The PGM was a body of different militias and organizations that were linked to the National Democratic Congress party of Rawlings. They were first mentioned by sources in 1999.";"The Progressive Voluntary Organization was a body of many different pro-government militias such as the Patriots Club of Ghana or the Civil Defense Committee. It was supposed to uphold the principles of Rawlings’ revolution of 1979.";"No information.";"The group was supported by the government, but was also self-maintained through own economic activities.";"No information.";NA;"";".";"yr";NA;"The militiamen were armed with guns.";"National Democratic Congress";"";"yr";"The militia targeted political dissent by using violence against alleged opposition.";0;"Check PGMD for evidence.";"The militia ceased to be pro-government in 2001 when Rawlings left office. In the same year, the government began disarming militiamen.";2001;1999-09-17;1999;9;17;2001-01-07;2001;1;7;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;1;NA;NA;1;2;0;3;3;3;1;2;0
"18";25;"Ghana Private Road Transport Union";"Ghana";452;"Africa";"Initially, the group was a union that brought private commercial vehicle owners and drivers together.  In 1983, leader Nana Kofi Aikins was elected president of the Union. Under his leadership, the group developed strong ties to Rawlings’ Provisional National Defense Council (PNDC). (Wikipedia)";"The group was used by the government to levy taxes on the roads and to act similar to a police force.";"No information.";"The militia was closely linked to Rawlings’ PNDC. Although they were supposed to cooperate with the regular armed forces, there are sources reporting that Union members also attacked police forces.";"No information.";NA;"";"On the roads";"yr";NA;"The PGM received ammunition, guns, uniforms and vehicles from the Ghanaian government.";".";"";"yr";"No information.";0;"Wikipedia. “Ghana Private Road Transport Union”. https://en.wikipedia.org/wiki/Ghana_Private_Road_Transport_Union";"The organization ceased to be pro-government in 2001 when Rawlings was succeeded by Kufuor as president.";1991;1983-01-01;1983;1;1;2001-01-07;2001;1;7;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;1;1;1;2;1;1;1;0;0;3;3;3;1;1;0
"19";27;"SEMACO";"Ghana";452;"Africa";"The PGM was created in 1995 by the Demobilization Committee to provide security services to the government.";"SEMACO was set up as a security company by the National Democratic Congress party to protect party officials and government property.";"No information.";"SEMACO Limited was a security company that provided services to the government and other institutions. The group cooperated with the Progressive Voluntary Organization which was another PGM, by sharing its earnings with the organization.";"No information.";NA;"";"Accra";"yr";NA;"The group was armed with weapons.";"National Democratic Congress";"";"yr";"No information.";0;"Check PGMD for evidence.";"The militia ceased to be pro-government in 2001 when Rawlings left office. In the same year, the government began disarming militiamen.";NA;1995-01-01;1995;1;1;2001-01-07;2001;1;7;2001;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;1;1;1;2;2;2;1;1;5;0;3;3;3;1;1;0
"20";28;"Patriots Club of Ghana";"Ghana";452;"Africa";"The group was set up in 1992 by Rawlings’ Provisional National Defense Council as a security company that would provide security to the Ghanaian government.";"The group was set up by Rawlings’ Provisional National Defense Council as a security company that would provide security to the Ghanaian government. It also provided security services to government buildings, markets and private buildings.";"No information.";"The militia was created as a security company that provided security services to the government and government-affiliated institutions.";"No information.";NA;"";".";"yr";NA;"The militia received arms from the government to carry out security operations.";"National Democratic Congress";"";"yr";"No information.";0;"Check PGMD for evidence.";"The militia ceases to be pro-government in 2001 when Rawlings leaves office. Sources report about the group in 2012.";NA;1992-05-13;1992;5;13;2001-01-07;2001;1;7;2001;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;1;1;1;2;2;2;1;1;5;0;3;3;3;1;1;0
"21";29;"Death Squadrons";"Togo";461;"Africa";"The group was created by the ruling party Rassemblement du Peuple Togolais (RPT) in the wake of elections in April 2005.";"Death Squadrons were created to counteract political opponents of the ruling party RPT. Most violence and activities reported about this group occurred when Faure Gnassingbé, the son of deceased head of state Gnassingbé Eyadéma, was announced the winner of the presidential election in 2005. The group violently interrupted opposition meetings or anti-government protests. They have so far successfully fulfilled their purpose as President Faure Gnassingbé still remains in power.";"One source suggests that Death Squadrons comprise around 500 men.";"The group is organised by the ruling party.";"Members of the Death Squadrons are loyal to president Faure Gnassingbé.";500;"Gnassingbé announced the dissolution of his party RPT and replaced it with the new ruling party Union pour la République (UNIR).";"Atakpame, Lome, northern Togo";"yr";NA;"The group is armed by the ruling party. Members of the Death Squadrons are armed with machetes, batons, hoes and clubs and sometimes guns.";"RPT (until 2012), UNIR (since 2012)";"";"dy";"The opposition party UFC accused the RPT of employing its militia to impose beatings, arbitrary arrests, humiliation and intimidation of students. RPT however denies the arrest of opposition members.";0;"Information was taken from news sources listed on the PGMD";"There is no information of the group being terminated. The last mention of activity was reported in 2012.";2012;2005-02-28;2005;2;28;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;2;2;1;1;1;NA;NA;1;0;0;3;3;3;1;1;1
"22";31;"Youth League";"Lesotho";570;"Africa";"created by the ruling Basutho National Party of Prime Minister Leabua Jonathan";"The militia was a militant wing of the Basotho National Party and was used by the prime minister Chief Leabua Jonathan against the military and political opposition. In 1986, the military overthrew him in a coup.";"No information.";"The militia was aligned with the Basotho National Party. There is no information on its command structures.";"No information.";NA;"Trained by North Korea";"Maseru, Lithabaneng suburb (3miles south of Maseru)";"dy";NA;"The militia was trained by North Koreans located in Lesotho.";".";"";"dy";"Militia members tortured political opponents to secure prime minister Jonathan’s hold on to power.";0;"Information was taken from news sources listed in the PGMD.";"Terminated with military coup that ended two decades of increasingly autocratic rule by this tiny nation's Prime Minister, Chief Leabua Jonathan, to whom this group was loyal to.";1986;1984-01-01;1984;1;1;1986-01-20;1986;1;20;1986;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;1;1;1;1;1;1;NA;NA;1;8;0;3;3;3;3;1;NA
"23";35;"Anti-Terrorist Unit";"Liberia";450;"Africa";"The group as an official elite security force existed during Samuel Doe's time (until the rebellion of 1989). It was established by Charles Taylor in 1997 after he was elected President as an elite special force for the government and drew its membership from former National Patriotic Front of Liberia (NPFL) fighters as well as foreign combatants from Burkina Faso, The Gambia and Sierra Leone.";"The government stated that the ATU would fight terrorism, protect government buildings, the international airport and foreign embassies. But the group has been described as a private security force of Taylor.";"";"Taylor’s son, Chuckie Taylor, rather than the Ministry of Defense, temporarily commanded the ATU. The ATU had close ties to the president, some reports stating that the group constituted his private security guards. It was considered an elite paramilitary force of the government.";"Members were able to benefit from looting the local population for compensation. Loyalty to President Taylor from former NPFL fighters may also have been a reason for becoming a member. Members may have been paid little or nothing at all. One source reports that they were paid directly by Taylor and not by the government.";800;"The Anti-Terrorist Unit (Liberia) is also known as Demon Forces.";"Camp Gbatala, Lofa County, Central Liberia";"yr";NA;"The ATU was armed by the government. Its members, some of which already had experience from their activities in the NPFL, were trained by South African mercenaries in a military camp created by Taylor.";".";"";"dy";"The ATU has been involved in a variety of crimes against civilians, including theft, looting, killings, beating, torture, abusing and detaining protesters, systematic rape, burning down towns and villages and recruiting child soldiers.";0;"Amnesty International. “Chuckie Taylor convicted of torture.” 31 October 2008.

Amnesty International. 2001. “Liberia. Students Raped by Government Security Forces.” AI Index: AFR 34/013/2001.

Armstrong, Gary and James Rosbrook-Thompson. 2012. “Terrorizing defenses: Sport in the Liberian civil conflict.” International Review for the Sociology of Sport 47(3): 358-378.

Wikipedia. ""Anti-Terrorist Unit (Liberia).” https://en.wikipedia.org/w/index.php?title=Anti-Terrorist_Unit_(Liberia)&oldid=796982196";"Group ceased to be pro-government with the resignation of Taylor in August 2003. It was dissolved by the National Transitional Government of Liberia in 2003 and disarmed by the United Nations Mission in Liberia (UNMIL) in 2004.";2003;1997-01-01;1997;1;1;2003-08-11;2003;8;11;2003;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;2;1;1;1;1;NA;NA;1;5;0;3;3;3;3;2;0
